id,label
1,0.999
2,0.999
3,0.999
4,0.999
5,0.001
6,0.001
7,0.001
8,0.001
9,0.001
10,0.001
11,0.001
12,0.999
13,0.001
14,0.001
15,0.001
16,0.001
17,0.999
18,0.999
19,0.001
20,0.001
21,0.999
22,0.001
23,0.999
24,0.001
25,0.001
26,0.999
27,0.999
28,0.001
29,0.001
30,0.999
31,0.999
32,0.999
33,0.999
34,0.001
35,0.001
36,0.001
37,0.001
38,0.001
39,0.999
40,0.001
41,0.999
42,0.999
43,0.999
44,0.999
45,0.001
46,0.999
47,0.001
48,0.999
49,0.999
50,0.001
51,0.001
52,0.001
53,0.001
54,0.001
55,0.001
56,0.999
57,0.999
58,0.001
59,0.001
60,0.001
61,0.001
62,0.001
63,0.001
64,0.999
65,0.999
66,0.999
67,0.999
68,0.001
69,0.999
70,0.999
71,0.001
72,0.999
73,0.999
74,0.999
75,0.001
76,0.999
77,0.999
78,0.999
79,0.999
80,0.001
81,0.999
82,0.001
83,0.999
84,0.001
85,0.999
86,0.999
87,0.999
88,0.001
89,0.001
90,0.001
91,0.001
92,0.001
93,0.001
94,0.999
95,0.999
96,0.001
97,0.001
98,0.999
99,0.001
100,0.001
101,0.001
102,0.999
103,0.001
104,0.001
105,0.999
106,0.999
107,0.001
108,0.001
109,0.999
110,0.999
111,0.999
112,0.999
113,0.999
114,0.001
115,0.001
116,0.001
117,0.001
118,0.999
119,0.999
120,0.001
121,0.001
122,0.001
123,0.001
124,0.001
125,0.001
126,0.999
127,0.999
128,0.001
129,0.001
130,0.001
131,0.999
132,0.999
133,0.001
134,0.001
135,0.001
136,0.001
137,0.999
138,0.001
139,0.001
140,0.001
141,0.001
142,0.999
143,0.999
144,0.001
145,0.001
146,0.999
147,0.999
148,0.001
149,0.001
150,0.001
151,0.001
152,0.001
153,0.001
154,0.001
155,0.999
156,0.001
157,0.001
158,0.999
159,0.999
160,0.999
161,0.001
162,0.001
163,0.001
164,0.999
165,0.001
166,0.001
167,0.999
168,0.001
169,0.001
170,0.001
171,0.001
172,0.001
173,0.999
174,0.001
175,0.999
176,0.999
177,0.999
178,0.999
179,0.999
180,0.001
181,0.999
182,0.999
183,0.001
184,0.001
185,0.001
186,0.001
187,0.001
188,0.001
189,0.999
190,0.999
191,0.001
192,0.001
193,0.001
194,0.001
195,0.999
196,0.999
197,0.999
198,0.001
199,0.999
200,0.001
201,0.999
202,0.001
203,0.999
204,0.001
205,0.001
206,0.001
207,0.999
208,0.001
209,0.001
210,0.001
211,0.999
212,0.999
213,0.999
214,0.001
215,0.999
216,0.999
217,0.999
218,0.001
219,0.999
220,0.999
221,0.001
222,0.999
223,0.999
224,0.001
225,0.999
226,0.001
227,0.001
228,0.001
229,0.999
230,0.001
231,0.999
232,0.001
233,0.001
234,0.001
235,0.999
236,0.999
237,0.001
238,0.999
239,0.001
240,0.999
241,0.999
242,0.999
243,0.001
244,0.999
245,0.999
246,0.999
247,0.999
248,0.001
249,0.001
250,0.999
251,0.999
252,0.001
253,0.999
254,0.001
255,0.001
256,0.001
257,0.001
258,0.999
259,0.001
260,0.001
261,0.001
262,0.999
263,0.001
264,0.001
265,0.999
266,0.001
267,0.001
268,0.001
269,0.999
270,0.999
271,0.999
272,0.001
273,0.999
274,0.001
275,0.001
276,0.999
277,0.999
278,0.001
279,0.001
280,0.999
281,0.001
282,0.999
283,0.001
284,0.999
285,0.001
286,0.999
287,0.001
288,0.001
289,0.999
290,0.001
291,0.001
292,0.999
293,0.999
294,0.001
295,0.001
296,0.999
297,0.999
298,0.999
299,0.999
300,0.001
301,0.001
302,0.001
303,0.001
304,0.001
305,0.001
306,0.999
307,0.999
308,0.001
309,0.001
310,0.001
311,0.001
312,0.001
313,0.001
314,0.5171
315,0.999
316,0.001
317,0.999
318,0.001
319,0.999
320,0.001
321,0.001
322,0.999
323,0.001
324,0.001
325,0.999
326,0.999
327,0.999
328,0.999
329,0.001
330,0.001
331,0.999
332,0.999
333,0.999
334,0.001
335,0.001
336,0.001
337,0.999
338,0.001
339,0.001
340,0.001
341,0.001
342,0.001
343,0.001
344,0.001
345,0.999
346,0.999
347,0.001
348,0.999
349,0.001
350,0.999
351,0.001
352,0.999
353,0.001
354,0.001
355,0.999
356,0.999
357,0.001
358,0.999
359,0.001
360,0.001
361,0.999
362,0.001
363,0.999
364,0.001
365,0.999
366,0.999
367,0.999
368,0.999
369,0.999
370,0.999
371,0.999
372,0.001
373,0.999
374,0.001
375,0.999
376,0.001
377,0.999
378,0.001
379,0.999
380,0.999
381,0.999
382,0.001
383,0.999
384,0.999
385,0.999
386,0.001
387,0.001
388,0.001
389,0.999
390,0.999
391,0.001
392,0.001
393,0.001
394,0.999
395,0.999
396,0.001
397,0.999
398,0.001
399,0.999
400,0.999
401,0.999
402,0.001
403,0.999
404,0.001
405,0.999
406,0.999
407,0.001
408,0.001
409,0.999
410,0.001
411,0.999
412,0.999
413,0.999
414,0.001
415,0.999
416,0.001
417,0.999
418,0.999
419,0.001
420,0.999
421,0.999
422,0.999
423,0.999
424,0.001
425,0.999
426,0.001
427,0.999
428,0.001
429,0.001
430,0.999
431,0.999
432,0.001
433,0.999
434,0.999
435,0.999
436,0.999
437,0.001
438,0.999
439,0.999
440,0.999
441,0.001
442,0.001
443,0.001
444,0.001
445,0.001
446,0.999
447,0.001
448,0.001
449,0.001
450,0.999
451,0.001
452,0.999
453,0.999
454,0.001
455,0.001
456,0.001
457,0.999
458,0.001
459,0.999
460,0.001
461,0.001
462,0.001
463,0.001
464,0.001
465,0.001
466,0.999
467,0.999
468,0.001
469,0.999
470,0.999
471,0.001
472,0.999
473,0.999
474,0.999
475,0.999
476,0.001
477,0.001
478,0.001
479,0.999
480,0.999
481,0.999
482,0.999
483,0.999
484,0.001
485,0.999
486,0.999
487,0.001
488,0.001
489,0.001
490,0.999
491,0.999
492,0.001
493,0.001
494,0.001
495,0.999
496,0.999
497,0.001
498,0.999
499,0.999
500,0.999
501,0.999
502,0.001
503,0.999
504,0.001
505,0.001
506,0.001
507,0.999
508,0.999
509,0.999
510,0.999
511,0.999
512,0.001
513,0.999
514,0.001
515,0.999
516,0.999
517,0.999
518,0.999
519,0.001
520,0.001
521,0.999
522,0.001
523,0.999
524,0.001
525,0.001
526,0.001
527,0.001
528,0.999
529,0.001
530,0.001
531,0.001
532,0.001
533,0.001
534,0.999
535,0.001
536,0.999
537,0.001
538,0.001
539,0.001
540,0.999
541,0.001
542,0.999
543,0.001
544,0.001
545,0.999
546,0.001
547,0.999
548,0.999
549,0.001
550,0.001
551,0.001
552,0.999
553,0.001
554,0.001
555,0.001
556,0.001
557,0.999
558,0.999
559,0.999
560,0.999
561,0.001
562,0.001
563,0.001
564,0.001
565,0.999
566,0.001
567,0.001
568,0.999
569,0.999
570,0.001
571,0.999
572,0.001
573,0.001
574,0.999
575,0.001
576,0.001
577,0.001
578,0.001
579,0.001
580,0.001
581,0.999
582,0.999
583,0.001
584,0.001
585,0.999
586,0.001
587,0.001
588,0.999
589,0.001
590,0.999
591,0.999
592,0.001
593,0.999
594,0.999
595,0.999
596,0.001
597,0.999
598,0.001
599,0.001
600,0.001
601,0.001
602,0.001
603,0.001
604,0.001
605,0.001
606,0.001
607,0.999
608,0.999
609,0.001
610,0.001
611,0.001
612,0.999
613,0.001
614,0.001
615,0.001
616,0.999
617,0.999
618,0.001
619,0.001
620,0.001
621,0.001
622,0.001
623,0.001
624,0.001
625,0.001
626,0.999
627,0.001
628,0.001
629,0.999
630,0.999
631,0.001
632,0.999
633,0.999
634,0.001
635,0.001
636,0.999
637,0.999
638,0.001
639,0.001
640,0.001
641,0.001
642,0.001
643,0.999
644,0.999
645,0.001
646,0.001
647,0.001
648,0.001
649,0.001
650,0.999
651,0.999
652,0.999
653,0.001
654,0.999
655,0.999
656,0.999
657,0.999
658,0.999
659,0.001
660,0.001
661,0.999
662,0.001
663,0.001
664,0.001
665,0.001
666,0.001
667,0.999
668,0.999
669,0.999
670,0.999
671,0.001
672,0.999
673,0.001
674,0.001
675,0.999
676,0.999
677,0.001
678,0.5171
679,0.999
680,0.001
681,0.999
682,0.001
683,0.001
684,0.999
685,0.999
686,0.999
687,0.999
688,0.999
689,0.001
690,0.001
691,0.999
692,0.001
693,0.999
694,0.999
695,0.999
696,0.001
697,0.001
698,0.001
699,0.001
700,0.001
701,0.999
702,0.001
703,0.001
704,0.001
705,0.999
706,0.999
707,0.999
708,0.999
709,0.999
710,0.999
711,0.001
712,0.999
713,0.999
714,0.001
715,0.999
716,0.001
717,0.001
718,0.999
719,0.999
720,0.001
721,0.001
722,0.001
723,0.999
724,0.999
725,0.999
726,0.001
727,0.999
728,0.001
729,0.001
730,0.999
731,0.999
732,0.999
733,0.001
734,0.001
735,0.999
736,0.999
737,0.001
738,0.999
739,0.999
740,0.999
741,0.001
742,0.999
743,0.999
744,0.001
745,0.999
746,0.999
747,0.999
748,0.001
749,0.001
750,0.999
751,0.001
752,0.999
753,0.001
754,0.001
755,0.001
756,0.999
757,0.999
758,0.001
759,0.001
760,0.999
761,0.999
762,0.001
763,0.999
764,0.001
765,0.999
766,0.999
767,0.999
768,0.999
769,0.999
770,0.5171
771,0.001
772,0.999
773,0.999
774,0.001
775,0.001
776,0.001
777,0.999
778,0.001
779,0.999
780,0.999
781,0.001
782,0.001
783,0.999
784,0.999
785,0.001
786,0.999
787,0.001
788,0.001
789,0.999
790,0.999
791,0.999
792,0.999
793,0.999
794,0.999
795,0.001
796,0.999
797,0.999
798,0.999
799,0.001
800,0.999
801,0.001
802,0.001
803,0.001
804,0.001
805,0.999
806,0.999
807,0.999
808,0.999
809,0.999
810,0.999
811,0.001
812,0.999
813,0.999
814,0.999
815,0.999
816,0.001
817,0.001
818,0.999
819,0.999
820,0.001
821,0.999
822,0.001
823,0.999
824,0.001
825,0.001
826,0.999
827,0.001
828,0.999
829,0.999
830,0.001
831,0.001
832,0.999
833,0.999
834,0.999
835,0.999
836,0.001
837,0.999
838,0.001
839,0.999
840,0.001
841,0.001
842,0.999
843,0.001
844,0.001
845,0.999
846,0.999
847,0.001
848,0.999
849,0.001
850,0.001
851,0.999
852,0.001
853,0.999
854,0.999
855,0.001
856,0.001
857,0.999
858,0.999
859,0.001
860,0.001
861,0.999
862,0.999
863,0.001
864,0.999
865,0.999
866,0.999
867,0.001
868,0.001
869,0.001
870,0.5171
871,0.999
872,0.001
873,0.999
874,0.999
875,0.001
876,0.999
877,0.001
878,0.999
879,0.999
880,0.001
881,0.001
882,0.999
883,0.001
884,0.999
885,0.999
886,0.001
887,0.999
888,0.001
889,0.001
890,0.999
891,0.999
892,0.999
893,0.999
894,0.001
895,0.001
896,0.001
897,0.001
898,0.001
899,0.999
900,0.999
901,0.999
902,0.001
903,0.999
904,0.999
905,0.001
906,0.999
907,0.999
908,0.999
909,0.001
910,0.001
911,0.001
912,0.999
913,0.999
914,0.001
915,0.999
916,0.999
917,0.001
918,0.999
919,0.001
920,0.001
921,0.001
922,0.999
923,0.999
924,0.001
925,0.001
926,0.001
927,0.001
928,0.001
929,0.001
930,0.999
931,0.001
932,0.001
933,0.001
934,0.999
935,0.999
936,0.001
937,0.001
938,0.001
939,0.999
940,0.999
941,0.001
942,0.001
943,0.001
944,0.999
945,0.999
946,0.999
947,0.001
948,0.001
949,0.999
950,0.999
951,0.001
952,0.001
953,0.999
954,0.999
955,0.999
956,0.999
957,0.999
958,0.999
959,0.001
960,0.999
961,0.001
962,0.999
963,0.999
964,0.999
965,0.001
966,0.999
967,0.001
968,0.999
969,0.999
970,0.999
971,0.999
972,0.001
973,0.001
974,0.999
975,0.001
976,0.001
977,0.001
978,0.001
979,0.999
980,0.999
981,0.999
982,0.001
983,0.001
984,0.999
985,0.999
986,0.001
987,0.001
988,0.001
989,0.999
990,0.001
991,0.001
992,0.999
993,0.999
994,0.001
995,0.999
996,0.001
997,0.999
998,0.999
999,0.001
1000,0.999
1001,0.001
1002,0.999
1003,0.999
1004,0.999
1005,0.001
1006,0.999
1007,0.999
1008,0.001
1009,0.999
1010,0.999
1011,0.001
1012,0.999
1013,0.001
1014,0.999
1015,0.001
1016,0.999
1017,0.001
1018,0.999
1019,0.999
1020,0.001
1021,0.001
1022,0.999
1023,0.001
1024,0.001
1025,0.001
1026,0.001
1027,0.001
1028,0.001
1029,0.001
1030,0.001
1031,0.001
1032,0.999
1033,0.999
1034,0.999
1035,0.001
1036,0.999
1037,0.999
1038,0.999
1039,0.001
1040,0.999
1041,0.001
1042,0.001
1043,0.001
1044,0.001
1045,0.001
1046,0.001
1047,0.001
1048,0.999
1049,0.001
1050,0.001
1051,0.001
1052,0.999
1053,0.999
1054,0.999
1055,0.001
1056,0.999
1057,0.999
1058,0.999
1059,0.999
1060,0.001
1061,0.001
1062,0.001
1063,0.001
1064,0.001
1065,0.001
1066,0.999
1067,0.999
1068,0.999
1069,0.001
1070,0.999
1071,0.001
1072,0.999
1073,0.001
1074,0.999
1075,0.999
1076,0.001
1077,0.001
1078,0.001
1079,0.999
1080,0.999
1081,0.999
1082,0.999
1083,0.999
1084,0.001
1085,0.999
1086,0.999
1087,0.999
1088,0.001
1089,0.999
1090,0.001
1091,0.999
1092,0.001
1093,0.999
1094,0.999
1095,0.999
1096,0.999
1097,0.001
1098,0.001
1099,0.001
1100,0.999
1101,0.999
1102,0.001
1103,0.001
1104,0.999
1105,0.001
1106,0.999
1107,0.001
1108,0.999
1109,0.001
1110,0.001
1111,0.001
1112,0.001
1113,0.001
1114,0.999
1115,0.999
1116,0.999
1117,0.001
1118,0.001
1119,0.001
1120,0.999
1121,0.999
1122,0.999
1123,0.001
1124,0.999
1125,0.001
1126,0.001
1127,0.001
1128,0.001
1129,0.999
1130,0.999
1131,0.999
1132,0.001
1133,0.001
1134,0.001
1135,0.001
1136,0.999
1137,0.001
1138,0.001
1139,0.001
1140,0.001
1141,0.001
1142,0.001
1143,0.001
1144,0.999
1145,0.001
1146,0.999
1147,0.999
1148,0.001
1149,0.999
1150,0.001
1151,0.999
1152,0.001
1153,0.001
1154,0.999
1155,0.999
1156,0.001
1157,0.999
1158,0.999
1159,0.001
1160,0.001
1161,0.001
1162,0.001
1163,0.001
1164,0.999
1165,0.999
1166,0.001
1167,0.999
1168,0.001
1169,0.999
1170,0.999
1171,0.001
1172,0.999
1173,0.999
1174,0.999
1175,0.999
1176,0.001
1177,0.001
1178,0.001
1179,0.999
1180,0.999
1181,0.001
1182,0.999
1183,0.001
1184,0.999
1185,0.001
1186,0.999
1187,0.001
1188,0.999
1189,0.999
1190,0.001
1191,0.999
1192,0.999
1193,0.001
1194,0.001
1195,0.999
1196,0.001
1197,0.999
1198,0.001
1199,0.001
1200,0.999
1201,0.999
1202,0.001
1203,0.001
1204,0.001
1205,0.999
1206,0.001
1207,0.999
1208,0.001
1209,0.001
1210,0.999
1211,0.999
1212,0.001
1213,0.001
1214,0.999
1215,0.999
1216,0.999
1217,0.999
1218,0.001
1219,0.999
1220,0.001
1221,0.001
1222,0.001
1223,0.999
1224,0.999
1225,0.001
1226,0.001
1227,0.999
1228,0.001
1229,0.001
1230,0.001
1231,0.001
1232,0.999
1233,0.001
1234,0.001
1235,0.999
1236,0.999
1237,0.001
1238,0.999
1239,0.001
1240,0.001
1241,0.999
1242,0.999
1243,0.001
1244,0.001
1245,0.999
1246,0.001
1247,0.001
1248,0.999
1249,0.001
1250,0.999
1251,0.001
1252,0.001
1253,0.001
1254,0.001
1255,0.001
1256,0.001
1257,0.999
1258,0.001
1259,0.001
1260,0.001
1261,0.999
1262,0.001
1263,0.001
1264,0.001
1265,0.001
1266,0.001
1267,0.001
1268,0.001
1269,0.999
1270,0.001
1271,0.999
1272,0.999
1273,0.999
1274,0.001
1275,0.001
1276,0.999
1277,0.001
1278,0.001
1279,0.999
1280,0.999
1281,0.001
1282,0.001
1283,0.999
1284,0.999
1285,0.999
1286,0.001
1287,0.001
1288,0.001
1289,0.999
1290,0.999
1291,0.001
1292,0.001
1293,0.001
1294,0.999
1295,0.001
1296,0.001
1297,0.999
1298,0.001
1299,0.001
1300,0.001
1301,0.999
1302,0.001
1303,0.001
1304,0.001
1305,0.999
1306,0.999
1307,0.001
1308,0.999
1309,0.001
1310,0.001
1311,0.001
1312,0.999
1313,0.001
1314,0.999
1315,0.999
1316,0.001
1317,0.001
1318,0.999
1319,0.001
1320,0.999
1321,0.001
1322,0.001
1323,0.001
1324,0.001
1325,0.001
1326,0.001
1327,0.999
1328,0.999
1329,0.999
1330,0.001
1331,0.001
1332,0.999
1333,0.999
1334,0.999
1335,0.001
1336,0.001
1337,0.001
1338,0.001
1339,0.001
1340,0.999
1341,0.001
1342,0.999
1343,0.001
1344,0.001
1345,0.001
1346,0.001
1347,0.001
1348,0.001
1349,0.999
1350,0.999
1351,0.999
1352,0.001
1353,0.999
1354,0.001
1355,0.001
1356,0.999
1357,0.999
1358,0.999
1359,0.001
1360,0.999
1361,0.001
1362,0.001
1363,0.999
1364,0.001
1365,0.001
1366,0.999
1367,0.999
1368,0.001
1369,0.999
1370,0.001
1371,0.001
1372,0.999
1373,0.999
1374,0.999
1375,0.001
1376,0.999
1377,0.999
1378,0.999
1379,0.001
1380,0.001
1381,0.999
1382,0.999
1383,0.001
1384,0.001
1385,0.999
1386,0.999
1387,0.999
1388,0.001
1389,0.999
1390,0.001
1391,0.001
1392,0.001
1393,0.999
1394,0.001
1395,0.999
1396,0.001
1397,0.001
1398,0.001
1399,0.999
1400,0.999
1401,0.999
1402,0.999
1403,0.001
1404,0.001
1405,0.999
1406,0.001
1407,0.001
1408,0.001
1409,0.999
1410,0.999
1411,0.999
1412,0.001
1413,0.001
